#num,year,month,date,time[second],SeaIceExtent[km2]
802,1983,05,15,143074800,9658383
803,1983,05,17,143247600,9881587
804,1983,05,19,143420400,10010312
805,1983,05,21,143593200,10139282
806,1983,05,23,143766000,10289252
807,1983,05,25,143938800,10503857
808,1983,05,27,144111600,10741754
809,1983,05,29,144284400,10942279
810,1983,05,31,144457200,11065171
811,1983,06,02,144630000,11218837
812,1983,06,04,144802800,11431157
813,1983,06,06,144975600,11743193
814,1983,06,08,145148400,11988425
815,1983,06,10,145321200,12226898
816,1983,06,12,145494000,12455142
817,1983,06,14,145666800,12668396
818,1983,06,16,145839600,12920860
819,1983,06,18,146012400,13045778
820,1983,06,20,146185200,13187671
821,1983,06,22,146358000,13455678
822,1983,06,24,146530800,13643112
823,1983,06,26,146703600,13835821
824,1983,06,28,146876400,14074942
825,1983,06,30,147049200,14370984
826,1983,07,02,147222000,14651287
827,1983,07,04,147394800,14829847
828,1983,07,06,147567600,14994800
829,1983,07,08,147740400,15110244
830,1983,07,10,147913200,15262588
831,1983,07,12,148086000,15428369
832,1983,07,14,148258800,15547178
833,1983,07,16,148431600,15619581
834,1983,07,18,148604400,15713203
835,1983,07,20,148777200,15821087
836,1983,07,22,148950000,15917821
837,1983,07,24,149122800,16076006
838,1983,07,26,149295600,16108080
839,1983,07,28,149468400,16316700
840,1983,07,30,149641200,16483397
841,1983,08,01,149814000,16653264
842,1983,08,03,149986800,16757644
843,1983,08,05,150159600,16836016
844,1983,08,07,150332400,16849792
845,1983,08,09,150505200,16879824
846,1983,08,11,150678000,16858111
847,1983,08,13,150850800,16982001
848,1983,08,15,151023600,17130389
849,1983,08,17,151196400,17298914
850,1983,08,19,151369200,17497662
851,1983,08,21,151542000,17716843
852,1983,08,23,151714800,17943752
853,1983,08,25,151887600,18064370
854,1983,08,27,152060400,18073773
855,1983,08,29,152233200,18189869
856,1983,08,31,152406000,18274875
857,1983,09,02,152578800,18432652
858,1983,09,04,152751600,18534323
859,1983,09,06,152924400,18642557
860,1983,09,08,153097200,18779487
861,1983,09,10,153270000,18814387
862,1983,09,12,153442800,18914861
863,1983,09,14,153615600,18884850
864,1983,09,16,153788400,18936952
865,1983,09,18,153961200,18963064
866,1983,09,20,154134000,18992424
867,1983,09,22,154306800,18889639
868,1983,09,24,154479600,18725809
869,1983,09,26,154652400,18536003
870,1983,09,28,154825200,18542858
871,1983,09,30,154998000,18551146
872,1983,10,02,155170800,18495270
873,1983,10,04,155343600,18360149
874,1983,10,06,155516400,18178506
875,1983,10,08,155689200,18097546
876,1983,10,10,155862000,18089522
877,1983,10,12,156034800,18127917
878,1983,10,14,156207600,18138797
879,1983,10,16,156380400,18112750
880,1983,10,18,156553200,18100649
881,1983,10,20,156726000,17979911
882,1983,10,22,156898800,17816346
883,1983,10,24,157075200,17745399
884,1983,10,26,157248000,17693625
885,1983,10,28,157420800,17610642
886,1983,10,30,157593600,17490765
887,1983,11,01,157766400,17357340
888,1983,11,03,157939200,17148561
889,1983,11,05,158112000,17092049
890,1983,11,07,158284800,16942266
891,1983,11,09,158457600,16863561
892,1983,11,11,158630400,16673586
893,1983,11,13,158803200,16540986
894,1983,11,15,158976000,16288534
895,1983,11,17,159148800,16027235
896,1983,11,19,159321600,15733882
897,1983,11,21,159494400,15513530
898,1983,11,23,159667200,15177294
899,1983,11,25,159840000,14872272
900,1983,11,27,160012800,14505045
901,1983,11,29,160185600,14147453
902,1983,12,01,160358400,13822607
903,1983,12,03,160531200,13434794
904,1983,12,05,160704000,12894738
905,1983,12,07,160876800,12459461
906,1983,12,09,161049600,11999862
907,1983,12,11,161222400,11562976
908,1983,12,13,161395200,11138743
909,1983,12,15,161568000,10613786
910,1983,12,17,161740800,10055133
911,1983,12,19,161913600,9528572
912,1983,12,21,162086400,9069481
913,1983,12,23,162259200,8619246
914,1983,12,25,162432000,8134937
915,1983,12,27,162604800,7796143
916,1983,12,29,162777600,7441550
917,1983,12,31,162950400,7157540
918,1984,01,02,163123200,6860933
919,1984,01,04,163296000,6524209
920,1984,01,06,163468800,6182989
921,1984,01,08,163641600,5817621
922,1984,01,10,163814400,5514622
923,1984,01,12,163987200,5219147
924,1984,01,14,164160000,4942218
925,1984,01,16,164332800,4514012
926,1984,01,18,164505600,4093004
927,1984,01,20,164678400,3830412
928,1984,01,22,164851200,3618480
929,1984,01,24,165024000,3440334
930,1984,01,26,165196800,3316827
931,1984,01,28,165369600,3209268
932,1984,01,30,165542400,3122065
933,1984,02,01,165715200,3057484
934,1984,02,03,165888000,2999253
935,1984,02,05,166060800,2951658
936,1984,02,07,166233600,2879647
937,1984,02,09,166406400,2794668
938,1984,02,11,166579200,2689737
939,1984,02,13,166752000,2617980
940,1984,02,15,166924800,2607474
941,1984,02,17,167097600,2589644
942,1984,02,19,167270400,2576399
943,1984,02,21,167443200,2571017
944,1984,02,23,167616000,2558317
945,1984,02,25,167788800,2533465
946,1984,02,27,167961600,2538914
947,1984,02,29,168134400,2628759
948,1984,03,02,168307200,2813936
949,1984,03,04,168480000,2974968
950,1984,03,06,168652800,3081686
951,1984,03,08,168825600,3225042
952,1984,03,10,168998400,3322391
953,1984,03,12,169171200,3467594
954,1984,03,14,169344000,3561040
955,1984,03,16,169516800,3708303
956,1984,03,18,169689600,3795766
957,1984,03,20,169862400,3875471
958,1984,03,22,170035200,4015428
959,1984,03,24,170208000,4226608
960,1984,03,26,170377200,4474382
961,1984,03,28,170550000,4633419
962,1984,03,30,170722800,4850419
963,1984,04,01,170895600,5036344
964,1984,04,03,171068400,5218296
965,1984,04,05,171241200,5419272
966,1984,04,07,171414000,5612485
967,1984,04,09,171586800,5856591
968,1984,04,11,171759600,6016892
969,1984,04,13,171932400,6218085
970,1984,04,15,172105200,6459617
971,1984,04,17,172278000,6724578
972,1984,04,19,172450800,6954461
973,1984,04,21,172623600,7219908
974,1984,04,23,172796400,7454911
975,1984,04,25,172969200,7697851
976,1984,04,27,173142000,7911751
977,1984,04,29,173314800,8122450
978,1984,05,01,173487600,8289042
979,1984,05,03,173660400,8433418
980,1984,05,05,173833200,8652395
981,1984,05,07,174006000,8857287
982,1984,05,09,174178800,9107835
983,1984,05,11,174351600,9410194
984,1984,05,13,174524400,9540344
985,1984,05,15,174697200,9791077
986,1984,05,17,174870000,9991369
987,1984,05,19,175042800,10184579
988,1984,05,21,175215600,10429070
989,1984,05,23,175388400,10596663
990,1984,05,25,175561200,10744952
991,1984,05,27,175734000,10929345
992,1984,05,29,175906800,11127703
993,1984,05,31,176079600,11378494
994,1984,06,02,176252400,11634641
995,1984,06,04,176425200,11818577
996,1984,06,06,176598000,12049154
997,1984,06,08,176770800,12335733
998,1984,06,10,176943600,12576665
999,1984,06,12,177116400,12865080
1000,1984,06,14,177289200,13111197
1001,1984,06,16,177462000,13320900
1002,1984,06,18,177634800,13550592
1003,1984,06,20,177807600,13737907
1004,1984,06,22,177980400,14028244
1005,1984,06,24,178153200,14272194
1006,1984,06,26,178326000,14488597
1007,1984,06,28,178498800,14818071
1008,1984,06,30,178671600,15146950
1009,1984,07,02,178844400,15448511
1010,1984,07,04,179017200,15773744
1011,1984,07,06,179190000,15950210
1012,1984,07,08,179362800,16066452
1013,1984,07,10,179535600,16213933
1014,1984,07,12,179708400,16339954
1015,1984,07,14,179881200,16424526
1016,1984,07,16,180054000,16453965
1017,1984,07,18,180226800,16506155
1018,1984,07,20,180399600,16618148
1019,1984,07,22,180572400,16819299
1020,1984,07,24,180745200,16972086
1021,1984,07,26,180918000,17132759
1022,1984,07,28,181090800,17220589
1023,1984,07,30,181263600,17372760
1024,1984,08,01,181436400,17563697
1025,1984,08,03,181609200,17719612
1026,1984,08,05,181782000,17872517
1027,1984,08,07,181954800,17934193
1028,1984,08,09,182127600,17858370
1029,1984,08,11,182300400,17695088
1030,1984,08,25,183510000,18038090
1031,1984,08,27,183682800,18261876
1032,1984,08,29,183855600,18303170
1033,1984,08,31,184028400,18276404
1034,1984,09,02,184201200,18197255
1035,1984,09,04,184374000,18161151
1036,1984,09,06,184546800,18205577
1037,1984,09,08,184719600,18275451
1038,1984,09,10,184892400,18284531
1039,1984,09,12,185065200,18278386
1040,1984,09,14,185238000,18292316
1041,1984,09,16,185410800,18326186
1042,1984,09,18,185583600,18343157
1043,1984,09,20,185756400,18374131
1044,1984,09,22,185929200,18405406
1045,1984,09,24,186102000,18336011
1046,1984,09,26,186274800,18206214
1047,1984,09,28,186447600,18129367
1048,1984,09,30,186620400,17978668
1049,1984,10,02,186793200,17961951
1050,1984,10,04,186966000,17964572
1051,1984,10,06,187138800,17913821
1052,1984,10,08,187311600,17836546
1053,1984,10,10,187484400,17773036
1054,1984,10,12,187657200,17698590
1055,1984,10,14,187830000,17614668
1056,1984,10,16,188002800,17543735
1057,1984,10,18,188175600,17473859
1058,1984,10,20,188348400,17433810
1059,1984,10,22,188521200,17515917
1060,1984,10,24,188694000,17450663
1061,1984,10,26,188866800,17408884
1062,1984,10,28,189039600,17391863
1063,1984,10,30,189216000,17389808
1064,1984,11,01,189388800,17353671
1065,1984,11,03,189561600,17293841
1066,1984,11,05,189734400,17161104
1067,1984,11,07,189907200,17023117
1068,1984,11,09,190080000,16903947
1069,1984,11,11,190252800,16748948
1070,1984,11,13,190425600,16614648
1071,1984,11,15,190598400,16354090
1072,1984,11,17,190771200,16386909
1073,1984,11,19,190944000,16111477
1074,1984,11,21,191116800,15791684
1075,1984,11,23,191289600,15364563
1076,1984,11,25,191462400,15048357
1077,1984,11,27,191635200,14725635
1078,1984,11,29,191808000,14315462
1079,1984,12,01,191980800,13876484
1080,1984,12,03,192153600,13456457
1081,1984,12,05,192326400,13055443
1082,1984,12,07,192499200,12557330
1083,1984,12,09,192672000,12079758
1084,1984,12,11,192844800,11655178
1085,1984,12,13,193017600,11155478
1086,1984,12,15,193190400,10788836
1087,1984,12,17,193363200,10268618
1088,1984,12,19,193536000,9755006
1089,1984,12,21,193708800,9272525
1090,1984,12,23,193881600,8756308
1091,1984,12,25,194054400,8315965
1092,1984,12,27,194227200,7975262
1093,1984,12,29,194400000,7564423
1094,1984,12,31,194572800,7052926
1095,1985,01,02,194745600,6402066
1096,1985,01,04,194918400,6005480
1097,1985,01,06,195091200,5659322
1098,1985,01,08,195264000,5179325
1099,1985,01,10,195436800,4768684
1100,1985,01,12,195609600,4469118
1101,1985,01,14,195782400,4198047
1102,1985,01,16,195955200,4115325
1103,1985,01,18,196128000,3947361
1104,1985,01,20,196300800,3782358
1105,1985,01,22,196473600,3659203
1106,1985,01,24,196646400,3547690
1107,1985,01,26,196819200,3433677
1108,1985,01,28,196992000,3312540
1109,1985,01,30,197164800,3204655
1110,1985,02,01,197337600,3104004
1111,1985,02,03,197510400,3007424
1112,1985,02,05,197683200,2924689
1113,1985,02,07,197856000,2843575
1114,1985,02,09,198028800,2757503
1115,1985,02,11,198201600,2707502
1116,1985,02,13,198374400,2675776
1117,1985,02,15,198547200,2641958
1118,1985,02,17,198720000,2581780
1119,1985,02,19,198892800,2586808
1120,1985,02,21,199065600,2594275
1121,1985,02,23,199238400,2641115
1122,1985,02,25,199411200,2786950
1123,1985,02,27,199584000,2944515
1124,1985,03,01,199756800,3049134
1125,1985,03,03,199929600,3145182
1126,1985,03,05,200102400,3216865
1127,1985,03,07,200275200,3292133
1128,1985,03,09,200448000,3395382
1129,1985,03,11,200620800,3482599
1130,1985,03,13,200793600,3531891
1131,1985,03,15,200966400,3617403
1132,1985,03,17,201139200,3742494
1133,1985,03,19,201312000,3881104
1134,1985,03,21,201484800,3989576
1135,1985,03,23,201657600,4112497
1136,1985,03,25,201830400,4263871
1137,1985,03,27,202003200,4446710
1138,1985,03,29,202176000,4673406
1139,1985,03,31,202348800,4902943
1140,1985,04,02,202518000,5067844
1141,1985,04,04,202690800,5283831
1142,1985,04,06,202863600,5579476
1143,1985,04,08,203036400,5838670
1144,1985,04,10,203209200,6069819
1145,1985,04,12,203382000,6188368
1146,1985,04,14,203554800,6391813
1147,1985,04,16,203727600,6602872
1148,1985,04,18,203900400,6876602
1149,1985,04,20,204073200,7124136
1150,1985,04,22,204246000,7362737
1151,1985,04,24,204418800,7506362
1152,1985,04,26,204591600,7711139
1153,1985,04,28,204764400,7985933
1154,1985,04,30,204937200,8173690
1155,1985,05,02,205110000,8470929
1156,1985,05,04,205282800,8781283
1157,1985,05,06,205455600,9040507
1158,1985,05,08,205628400,9310585
1159,1985,05,10,205801200,9562529
1160,1985,05,12,205974000,9837333
1161,1985,05,14,206146800,10109723
1162,1985,05,16,206319600,10349945
1163,1985,05,18,206492400,10586125
1164,1985,05,20,206665200,10801443
1165,1985,05,22,206838000,11090757
1166,1985,05,24,207010800,11319173
1167,1985,05,26,207183600,11540199
1168,1985,05,28,207356400,11692885
1169,1985,05,30,207529200,11808927
1170,1985,06,01,207702000,12012529
1171,1985,06,03,207874800,12237503
1172,1985,06,05,208047600,12490281
1173,1985,06,07,208220400,12817155
1174,1985,06,09,208393200,13129301
1175,1985,06,11,208566000,13334422
1176,1985,06,13,208738800,13500020
1177,1985,06,15,208911600,13694879
1178,1985,06,17,209084400,13926036
1179,1985,06,19,209257200,14062040
1180,1985,06,21,209430000,14177457
1181,1985,06,23,209602800,14272142
1182,1985,06,25,209775600,14469527
1183,1985,06,27,209948400,14714749
1184,1985,06,29,210121200,14868917
1185,1985,07,01,210294000,15062312
1186,1985,07,03,210466800,15231007
1187,1985,07,05,210639600,15331486
1188,1985,07,07,210812400,15424737
1189,1985,07,09,210985200,15553904
1190,1985,07,11,211158000,15741026
1191,1985,07,13,211330800,15906328
1192,1985,07,15,211503600,15924677
1193,1985,07,17,211676400,15885297
1194,1985,07,19,211849200,15950821
1195,1985,07,21,212022000,16088875
1196,1985,07,23,212194800,16296660
1197,1985,07,25,212367600,16331494
1198,1985,07,27,212540400,16308172
1199,1985,07,29,212713200,16325086
1200,1985,07,31,212886000,16405591
1201,1985,08,02,213058800,16604914
1202,1985,08,04,213231600,16834789
1203,1985,08,06,213404400,17038824
1204,1985,08,08,213577200,17241382
1205,1985,08,10,213750000,17409371
1206,1985,08,12,213922800,17505265
1207,1985,08,14,214095600,17694501
1208,1985,08,16,214268400,17853454
1209,1985,08,18,214441200,18036821
1210,1985,08,20,214614000,18174513
1211,1985,08,22,214786800,18249735
1212,1985,08,24,214959600,18362207
1213,1985,08,26,215132400,18470062
1214,1985,08,28,215305200,18604899
1215,1985,08,30,215478000,18672816
1216,1985,09,01,215650800,18814549
1217,1985,09,03,215823600,18839166
1218,1985,09,05,215996400,18908902
1219,1985,09,07,216169200,18920132
1220,1985,09,09,216342000,19008972
1221,1985,09,11,216514800,19038838
1222,1985,09,13,216687600,18992127
1223,1985,09,15,216860400,18904015
1224,1985,09,17,217033200,18802834
1225,1985,09,19,217206000,18774439
1226,1985,09,21,217378800,18584209
1227,1985,09,29,218070000,18594170
1228,1985,10,01,218242800,18741439
1229,1985,10,03,218415600,18757183
1230,1985,10,05,218588400,18751632
1231,1985,10,07,218761200,18609426
1232,1985,10,09,218934000,18604091
1233,1985,10,11,219106800,18505179
1234,1985,10,13,219279600,18456648
1235,1985,10,15,219452400,18271198
1236,1985,10,17,219625200,18151225
1237,1985,10,19,219798000,18135798
1238,1985,10,21,219970800,18134933
1239,1985,10,23,220143600,18115191
1240,1985,10,25,220316400,18041597
1241,1985,10,27,220489200,17859818
1242,1985,10,29,220665600,17730630
1243,1985,10,31,220838400,17552289
1244,1985,11,02,221011200,17433110
1245,1985,11,04,221184000,17257105
1246,1985,11,06,221356800,17117817
1247,1985,11,08,221529600,16930565
1248,1985,11,10,221702400,16767403
1249,1985,11,12,221875200,16602974
1250,1985,11,14,222048000,16392858
1251,1985,11,16,222220800,16228928
1252,1985,11,18,222393600,16028760
1253,1985,11,20,222566400,15875720
1254,1985,11,22,222739200,15661264
1255,1985,11,24,222912000,15428904
1256,1985,11,26,223084800,15156260
1257,1985,11,28,223257600,14873190
1258,1985,11,30,223430400,14478266
1259,1985,12,02,223603200,14149503
1260,1985,12,04,223776000,13831752
1261,1985,12,06,223948800,13528961
1262,1985,12,08,224121600,13230364
1263,1985,12,10,224294400,12918015
1264,1985,12,12,224467200,12566912
1265,1985,12,14,224640000,12230430
1266,1985,12,16,224812800,11734584
1267,1985,12,18,224985600,11103988
1268,1985,12,20,225158400,10511292
1269,1985,12,22,225331200,9943865
1270,1985,12,24,225504000,9439505
1271,1985,12,26,225676800,9017445
1272,1985,12,28,225849600,8579532
1273,1985,12,30,226022400,8164266
1274,1986,01,01,226195200,7703813
1275,1986,01,03,226368000,7377712
1276,1986,01,05,226540800,7067691
1277,1986,01,07,226713600,6575635
1278,1986,01,09,226886400,6054881
1279,1986,01,11,227059200,5873139
1280,1986,01,13,227232000,5586962
1281,1986,01,15,227404800,5270159
1282,1986,01,17,227577600,4924239
1283,1986,01,19,227750400,4699658
1284,1986,01,21,227923200,4500833
1285,1986,01,23,228096000,4353150
1286,1986,01,25,228268800,4210699
1287,1986,01,27,228441600,4079460
1288,1986,01,29,228614400,3899742
1289,1986,01,31,228787200,3754783
1290,1986,02,02,228960000,3653674
1291,1986,02,04,229132800,3546851
1292,1986,02,06,229305600,3458689
1293,1986,02,08,229478400,3395276
1294,1986,02,10,229651200,3349902
1295,1986,02,12,229824000,3255359
1296,1986,02,14,229996800,3183871
1297,1986,02,16,230169600,3140627
1298,1986,02,18,230342400,3094981
1299,1986,02,20,230515200,3076202
1300,1986,02,22,230688000,3042596
1301,1986,02,24,230860800,3032346
1302,1986,02,26,231033600,3017208
1303,1986,02,28,231206400,3018177
1304,1986,03,02,231379200,3014894
1305,1986,03,04,231552000,3060253
1306,1986,03,06,231724800,3075067
1307,1986,03,08,231897600,3117880
1308,1986,03,10,232070400,3185320
1309,1986,03,12,232243200,3339584
1310,1986,03,14,232416000,3521490
1311,1986,03,16,232588800,3750765
1312,1986,03,18,232761600,3936786
1313,1986,03,20,232934400,4075771
1314,1986,03,22,233107200,4242064
1315,1986,03,24,233280000,4395775
1316,1986,03,26,233452800,4523207
1317,1986,03,28,233625600,4599007
1318,1986,04,13,235004400,6191685
1319,1986,04,15,235177200,6417443
1320,1986,04,17,235350000,6780237
1321,1986,04,19,235522800,6854747
1322,1986,04,21,235695600,7066951
1323,1986,04,23,235868400,7201720
1324,1986,04,25,236041200,6897503
1325,1986,04,27,236214000,7125662
1326,1986,04,29,236386800,7491686
1327,1986,05,01,236559600,7741821
1328,1986,05,03,236732400,8177069
1329,1986,05,05,236905200,7662750
1330,1986,05,07,237078000,8468852
1331,1986,05,09,237250800,8970152
1332,1986,05,11,237423600,9291489
1333,1986,05,13,237596400,9677316
1334,1986,05,15,237769200,8940562
1335,1986,05,17,237942000,9284831
1336,1986,05,19,238114800,9797478
1337,1986,05,21,238287600,9520143
1338,1986,05,23,238460400,9778534
1339,1986,05,25,238633200,10819573
1340,1986,05,29,238978800,10895249
1341,1986,05,31,239151600,10737693
1342,1986,06,02,239324400,10368489
1343,1986,06,04,239497200,11252162
1344,1986,06,06,239670000,11705133
1345,1986,06,08,239842800,11759851
1346,1986,06,10,240015600,11049299
1347,1986,06,12,240188400,11365531
1348,1986,06,14,240361200,11918335
1349,1986,06,16,240534000,12411385
1350,1986,06,22,241052400,13599262
1351,1986,06,24,241225200,13703791
